,file_path,label
509,E:\Datasets\genres\jazz\jazz.00009.wav,5
510,E:\Datasets\genres\jazz\jazz.00010.wav,5
511,E:\Datasets\genres\jazz\jazz.00011.wav,5
512,E:\Datasets\genres\jazz\jazz.00012.wav,5
513,E:\Datasets\genres\jazz\jazz.00013.wav,5
514,E:\Datasets\genres\jazz\jazz.00014.wav,5
515,E:\Datasets\genres\jazz\jazz.00015.wav,5
516,E:\Datasets\genres\jazz\jazz.00016.wav,5
517,E:\Datasets\genres\jazz\jazz.00017.wav,5
518,E:\Datasets\genres\jazz\jazz.00018.wav,5
519,E:\Datasets\genres\jazz\jazz.00019.wav,5
520,E:\Datasets\genres\jazz\jazz.00020.wav,5
521,E:\Datasets\genres\jazz\jazz.00021.wav,5
522,E:\Datasets\genres\jazz\jazz.00022.wav,5
523,E:\Datasets\genres\jazz\jazz.00023.wav,5
524,E:\Datasets\genres\jazz\jazz.00024.wav,5
525,E:\Datasets\genres\jazz\jazz.00025.wav,5
526,E:\Datasets\genres\jazz\jazz.00026.wav,5
527,E:\Datasets\genres\jazz\jazz.00027.wav,5
528,E:\Datasets\genres\jazz\jazz.00028.wav,5
529,E:\Datasets\genres\jazz\jazz.00029.wav,5
530,E:\Datasets\genres\jazz\jazz.00030.wav,5
531,E:\Datasets\genres\jazz\jazz.00031.wav,5
532,E:\Datasets\genres\jazz\jazz.00032.wav,5
533,E:\Datasets\genres\jazz\jazz.00033.wav,5
534,E:\Datasets\genres\jazz\jazz.00034.wav,5
535,E:\Datasets\genres\jazz\jazz.00035.wav,5
536,E:\Datasets\genres\jazz\jazz.00036.wav,5
537,E:\Datasets\genres\jazz\jazz.00037.wav,5
538,E:\Datasets\genres\jazz\jazz.00038.wav,5
539,E:\Datasets\genres\jazz\jazz.00039.wav,5
540,E:\Datasets\genres\jazz\jazz.00040.wav,5
541,E:\Datasets\genres\jazz\jazz.00041.wav,5
542,E:\Datasets\genres\jazz\jazz.00042.wav,5
543,E:\Datasets\genres\jazz\jazz.00043.wav,5
544,E:\Datasets\genres\jazz\jazz.00044.wav,5
545,E:\Datasets\genres\jazz\jazz.00045.wav,5
546,E:\Datasets\genres\jazz\jazz.00046.wav,5
547,E:\Datasets\genres\jazz\jazz.00047.wav,5
548,E:\Datasets\genres\jazz\jazz.00048.wav,5
549,E:\Datasets\genres\jazz\jazz.00049.wav,5
550,E:\Datasets\genres\jazz\jazz.00050.wav,5
551,E:\Datasets\genres\jazz\jazz.00051.wav,5
552,E:\Datasets\genres\jazz\jazz.00052.wav,5
553,E:\Datasets\genres\jazz\jazz.00053.wav,5
554,E:\Datasets\genres\jazz\jazz.00054.wav,5
555,E:\Datasets\genres\jazz\jazz.00055.wav,5
556,E:\Datasets\genres\jazz\jazz.00056.wav,5
557,E:\Datasets\genres\jazz\jazz.00057.wav,5
558,E:\Datasets\genres\jazz\jazz.00058.wav,5
559,E:\Datasets\genres\jazz\jazz.00059.wav,5
560,E:\Datasets\genres\jazz\jazz.00060.wav,5
561,E:\Datasets\genres\jazz\jazz.00061.wav,5
562,E:\Datasets\genres\jazz\jazz.00062.wav,5
563,E:\Datasets\genres\jazz\jazz.00063.wav,5
564,E:\Datasets\genres\jazz\jazz.00064.wav,5
565,E:\Datasets\genres\jazz\jazz.00065.wav,5
566,E:\Datasets\genres\jazz\jazz.00066.wav,5
567,E:\Datasets\genres\jazz\jazz.00067.wav,5
568,E:\Datasets\genres\jazz\jazz.00068.wav,5
569,E:\Datasets\genres\jazz\jazz.00069.wav,5
570,E:\Datasets\genres\jazz\jazz.00070.wav,5
571,E:\Datasets\genres\jazz\jazz.00071.wav,5
572,E:\Datasets\genres\jazz\jazz.00072.wav,5
573,E:\Datasets\genres\jazz\jazz.00073.wav,5
574,E:\Datasets\genres\jazz\jazz.00074.wav,5
575,E:\Datasets\genres\jazz\jazz.00075.wav,5
576,E:\Datasets\genres\jazz\jazz.00076.wav,5
577,E:\Datasets\genres\jazz\jazz.00077.wav,5
578,E:\Datasets\genres\jazz\jazz.00078.wav,5
579,E:\Datasets\genres\jazz\jazz.00079.wav,5
580,E:\Datasets\genres\jazz\jazz.00080.wav,5
581,E:\Datasets\genres\jazz\jazz.00081.wav,5
582,E:\Datasets\genres\jazz\jazz.00082.wav,5
583,E:\Datasets\genres\jazz\jazz.00083.wav,5
584,E:\Datasets\genres\jazz\jazz.00084.wav,5
585,E:\Datasets\genres\jazz\jazz.00085.wav,5
586,E:\Datasets\genres\jazz\jazz.00086.wav,5
587,E:\Datasets\genres\jazz\jazz.00087.wav,5
588,E:\Datasets\genres\jazz\jazz.00088.wav,5
589,E:\Datasets\genres\jazz\jazz.00089.wav,5
590,E:\Datasets\genres\jazz\jazz.00090.wav,5
591,E:\Datasets\genres\jazz\jazz.00091.wav,5
592,E:\Datasets\genres\jazz\jazz.00092.wav,5
593,E:\Datasets\genres\jazz\jazz.00093.wav,5
594,E:\Datasets\genres\jazz\jazz.00094.wav,5
595,E:\Datasets\genres\jazz\jazz.00095.wav,5
596,E:\Datasets\genres\jazz\jazz.00096.wav,5
597,E:\Datasets\genres\jazz\jazz.00097.wav,5
598,E:\Datasets\genres\jazz\jazz.00098.wav,5
599,E:\Datasets\genres\jazz\jazz.00099.wav,5
600,E:\Datasets\genres\metal\metal.00000.wav,6
601,E:\Datasets\genres\metal\metal.00001.wav,6
602,E:\Datasets\genres\metal\metal.00002.wav,6
603,E:\Datasets\genres\metal\metal.00003.wav,6
604,E:\Datasets\genres\metal\metal.00004.wav,6
605,E:\Datasets\genres\metal\metal.00005.wav,6
606,E:\Datasets\genres\metal\metal.00006.wav,6
607,E:\Datasets\genres\metal\metal.00007.wav,6
608,E:\Datasets\genres\metal\metal.00008.wav,6
609,E:\Datasets\genres\metal\metal.00009.wav,6
610,E:\Datasets\genres\metal\metal.00010.wav,6
611,E:\Datasets\genres\metal\metal.00011.wav,6
612,E:\Datasets\genres\metal\metal.00012.wav,6
613,E:\Datasets\genres\metal\metal.00013.wav,6
614,E:\Datasets\genres\metal\metal.00014.wav,6
615,E:\Datasets\genres\metal\metal.00015.wav,6
616,E:\Datasets\genres\metal\metal.00016.wav,6
617,E:\Datasets\genres\metal\metal.00017.wav,6
618,E:\Datasets\genres\metal\metal.00018.wav,6
619,E:\Datasets\genres\metal\metal.00019.wav,6
620,E:\Datasets\genres\metal\metal.00020.wav,6
621,E:\Datasets\genres\metal\metal.00021.wav,6
622,E:\Datasets\genres\metal\metal.00022.wav,6
623,E:\Datasets\genres\metal\metal.00023.wav,6
624,E:\Datasets\genres\metal\metal.00024.wav,6
625,E:\Datasets\genres\metal\metal.00025.wav,6
626,E:\Datasets\genres\metal\metal.00026.wav,6
627,E:\Datasets\genres\metal\metal.00027.wav,6
628,E:\Datasets\genres\metal\metal.00028.wav,6
629,E:\Datasets\genres\metal\metal.00029.wav,6
630,E:\Datasets\genres\metal\metal.00030.wav,6
631,E:\Datasets\genres\metal\metal.00031.wav,6
632,E:\Datasets\genres\metal\metal.00032.wav,6
633,E:\Datasets\genres\metal\metal.00033.wav,6
634,E:\Datasets\genres\metal\metal.00034.wav,6
635,E:\Datasets\genres\metal\metal.00035.wav,6
636,E:\Datasets\genres\metal\metal.00036.wav,6
637,E:\Datasets\genres\metal\metal.00037.wav,6
638,E:\Datasets\genres\metal\metal.00038.wav,6
639,E:\Datasets\genres\metal\metal.00039.wav,6
640,E:\Datasets\genres\metal\metal.00040.wav,6
641,E:\Datasets\genres\metal\metal.00041.wav,6
642,E:\Datasets\genres\metal\metal.00042.wav,6
643,E:\Datasets\genres\metal\metal.00043.wav,6
644,E:\Datasets\genres\metal\metal.00044.wav,6
645,E:\Datasets\genres\metal\metal.00045.wav,6
646,E:\Datasets\genres\metal\metal.00046.wav,6
647,E:\Datasets\genres\metal\metal.00047.wav,6
648,E:\Datasets\genres\metal\metal.00048.wav,6
649,E:\Datasets\genres\metal\metal.00049.wav,6
650,E:\Datasets\genres\metal\metal.00050.wav,6
651,E:\Datasets\genres\metal\metal.00051.wav,6
652,E:\Datasets\genres\metal\metal.00052.wav,6
653,E:\Datasets\genres\metal\metal.00053.wav,6
654,E:\Datasets\genres\metal\metal.00054.wav,6
655,E:\Datasets\genres\metal\metal.00055.wav,6
656,E:\Datasets\genres\metal\metal.00056.wav,6
657,E:\Datasets\genres\metal\metal.00057.wav,6
658,E:\Datasets\genres\metal\metal.00058.wav,6
659,E:\Datasets\genres\metal\metal.00059.wav,6
660,E:\Datasets\genres\metal\metal.00060.wav,6
661,E:\Datasets\genres\metal\metal.00061.wav,6
662,E:\Datasets\genres\metal\metal.00062.wav,6
663,E:\Datasets\genres\metal\metal.00063.wav,6
664,E:\Datasets\genres\metal\metal.00064.wav,6
665,E:\Datasets\genres\metal\metal.00065.wav,6
666,E:\Datasets\genres\metal\metal.00066.wav,6
667,E:\Datasets\genres\metal\metal.00067.wav,6
668,E:\Datasets\genres\metal\metal.00068.wav,6
669,E:\Datasets\genres\metal\metal.00069.wav,6
670,E:\Datasets\genres\metal\metal.00070.wav,6
671,E:\Datasets\genres\metal\metal.00071.wav,6
672,E:\Datasets\genres\metal\metal.00072.wav,6
673,E:\Datasets\genres\metal\metal.00073.wav,6
674,E:\Datasets\genres\metal\metal.00074.wav,6
675,E:\Datasets\genres\metal\metal.00075.wav,6
676,E:\Datasets\genres\metal\metal.00076.wav,6
677,E:\Datasets\genres\metal\metal.00077.wav,6
678,E:\Datasets\genres\metal\metal.00078.wav,6
679,E:\Datasets\genres\metal\metal.00079.wav,6
680,E:\Datasets\genres\metal\metal.00080.wav,6
681,E:\Datasets\genres\metal\metal.00081.wav,6
682,E:\Datasets\genres\metal\metal.00082.wav,6
683,E:\Datasets\genres\metal\metal.00083.wav,6
684,E:\Datasets\genres\metal\metal.00084.wav,6
685,E:\Datasets\genres\metal\metal.00085.wav,6
686,E:\Datasets\genres\metal\metal.00086.wav,6
687,E:\Datasets\genres\metal\metal.00087.wav,6
688,E:\Datasets\genres\metal\metal.00088.wav,6
689,E:\Datasets\genres\metal\metal.00089.wav,6
690,E:\Datasets\genres\metal\metal.00090.wav,6
691,E:\Datasets\genres\metal\metal.00091.wav,6
692,E:\Datasets\genres\metal\metal.00092.wav,6
693,E:\Datasets\genres\metal\metal.00093.wav,6
694,E:\Datasets\genres\metal\metal.00094.wav,6
695,E:\Datasets\genres\metal\metal.00095.wav,6
696,E:\Datasets\genres\metal\metal.00096.wav,6
697,E:\Datasets\genres\metal\metal.00097.wav,6
698,E:\Datasets\genres\metal\metal.00098.wav,6
699,E:\Datasets\genres\metal\metal.00099.wav,6
700,E:\Datasets\genres\pop\pop.00000.wav,7
701,E:\Datasets\genres\pop\pop.00001.wav,7
702,E:\Datasets\genres\pop\pop.00002.wav,7
703,E:\Datasets\genres\pop\pop.00003.wav,7
704,E:\Datasets\genres\pop\pop.00004.wav,7
705,E:\Datasets\genres\pop\pop.00005.wav,7
706,E:\Datasets\genres\pop\pop.00006.wav,7
707,E:\Datasets\genres\pop\pop.00007.wav,7
708,E:\Datasets\genres\pop\pop.00008.wav,7
709,E:\Datasets\genres\pop\pop.00009.wav,7
710,E:\Datasets\genres\pop\pop.00010.wav,7
711,E:\Datasets\genres\pop\pop.00011.wav,7
712,E:\Datasets\genres\pop\pop.00012.wav,7
713,E:\Datasets\genres\pop\pop.00013.wav,7
714,E:\Datasets\genres\pop\pop.00014.wav,7
715,E:\Datasets\genres\pop\pop.00015.wav,7
716,E:\Datasets\genres\pop\pop.00016.wav,7
717,E:\Datasets\genres\pop\pop.00017.wav,7
718,E:\Datasets\genres\pop\pop.00018.wav,7
719,E:\Datasets\genres\pop\pop.00019.wav,7
720,E:\Datasets\genres\pop\pop.00020.wav,7
721,E:\Datasets\genres\pop\pop.00021.wav,7
722,E:\Datasets\genres\pop\pop.00022.wav,7
723,E:\Datasets\genres\pop\pop.00023.wav,7
724,E:\Datasets\genres\pop\pop.00024.wav,7
725,E:\Datasets\genres\pop\pop.00025.wav,7
726,E:\Datasets\genres\pop\pop.00026.wav,7
727,E:\Datasets\genres\pop\pop.00027.wav,7
728,E:\Datasets\genres\pop\pop.00028.wav,7
729,E:\Datasets\genres\pop\pop.00029.wav,7
730,E:\Datasets\genres\pop\pop.00030.wav,7
731,E:\Datasets\genres\pop\pop.00031.wav,7
732,E:\Datasets\genres\pop\pop.00032.wav,7
733,E:\Datasets\genres\pop\pop.00033.wav,7
734,E:\Datasets\genres\pop\pop.00034.wav,7
735,E:\Datasets\genres\pop\pop.00035.wav,7
736,E:\Datasets\genres\pop\pop.00036.wav,7
737,E:\Datasets\genres\pop\pop.00037.wav,7
738,E:\Datasets\genres\pop\pop.00038.wav,7
739,E:\Datasets\genres\pop\pop.00039.wav,7
740,E:\Datasets\genres\pop\pop.00040.wav,7
741,E:\Datasets\genres\pop\pop.00041.wav,7
742,E:\Datasets\genres\pop\pop.00042.wav,7
743,E:\Datasets\genres\pop\pop.00043.wav,7
744,E:\Datasets\genres\pop\pop.00044.wav,7
745,E:\Datasets\genres\pop\pop.00045.wav,7
746,E:\Datasets\genres\pop\pop.00046.wav,7
747,E:\Datasets\genres\pop\pop.00047.wav,7
748,E:\Datasets\genres\pop\pop.00048.wav,7
749,E:\Datasets\genres\pop\pop.00049.wav,7
750,E:\Datasets\genres\pop\pop.00050.wav,7
751,E:\Datasets\genres\pop\pop.00051.wav,7
752,E:\Datasets\genres\pop\pop.00052.wav,7
753,E:\Datasets\genres\pop\pop.00053.wav,7
754,E:\Datasets\genres\pop\pop.00054.wav,7
755,E:\Datasets\genres\pop\pop.00055.wav,7
756,E:\Datasets\genres\pop\pop.00056.wav,7
757,E:\Datasets\genres\pop\pop.00057.wav,7
758,E:\Datasets\genres\pop\pop.00058.wav,7
759,E:\Datasets\genres\pop\pop.00059.wav,7
760,E:\Datasets\genres\pop\pop.00060.wav,7
761,E:\Datasets\genres\pop\pop.00061.wav,7
762,E:\Datasets\genres\pop\pop.00062.wav,7
763,E:\Datasets\genres\pop\pop.00063.wav,7
764,E:\Datasets\genres\pop\pop.00064.wav,7
765,E:\Datasets\genres\pop\pop.00065.wav,7
766,E:\Datasets\genres\pop\pop.00066.wav,7
767,E:\Datasets\genres\pop\pop.00067.wav,7
768,E:\Datasets\genres\pop\pop.00068.wav,7
769,E:\Datasets\genres\pop\pop.00069.wav,7
770,E:\Datasets\genres\pop\pop.00070.wav,7
771,E:\Datasets\genres\pop\pop.00071.wav,7
772,E:\Datasets\genres\pop\pop.00072.wav,7
773,E:\Datasets\genres\pop\pop.00073.wav,7
774,E:\Datasets\genres\pop\pop.00074.wav,7
775,E:\Datasets\genres\pop\pop.00075.wav,7
776,E:\Datasets\genres\pop\pop.00076.wav,7
777,E:\Datasets\genres\pop\pop.00077.wav,7
778,E:\Datasets\genres\pop\pop.00078.wav,7
779,E:\Datasets\genres\pop\pop.00079.wav,7
780,E:\Datasets\genres\pop\pop.00080.wav,7
781,E:\Datasets\genres\pop\pop.00081.wav,7
782,E:\Datasets\genres\pop\pop.00082.wav,7
783,E:\Datasets\genres\pop\pop.00083.wav,7
784,E:\Datasets\genres\pop\pop.00084.wav,7
785,E:\Datasets\genres\pop\pop.00085.wav,7
786,E:\Datasets\genres\pop\pop.00086.wav,7
787,E:\Datasets\genres\pop\pop.00087.wav,7
788,E:\Datasets\genres\pop\pop.00088.wav,7
789,E:\Datasets\genres\pop\pop.00089.wav,7
790,E:\Datasets\genres\pop\pop.00090.wav,7
791,E:\Datasets\genres\pop\pop.00091.wav,7
792,E:\Datasets\genres\pop\pop.00092.wav,7
793,E:\Datasets\genres\pop\pop.00093.wav,7
794,E:\Datasets\genres\pop\pop.00094.wav,7
795,E:\Datasets\genres\pop\pop.00095.wav,7
796,E:\Datasets\genres\pop\pop.00096.wav,7
797,E:\Datasets\genres\pop\pop.00097.wav,7
798,E:\Datasets\genres\pop\pop.00098.wav,7
799,E:\Datasets\genres\pop\pop.00099.wav,7
800,E:\Datasets\genres\reggae\reggae.00000.wav,8
801,E:\Datasets\genres\reggae\reggae.00001.wav,8
802,E:\Datasets\genres\reggae\reggae.00002.wav,8
803,E:\Datasets\genres\reggae\reggae.00003.wav,8
804,E:\Datasets\genres\reggae\reggae.00004.wav,8
805,E:\Datasets\genres\reggae\reggae.00005.wav,8
806,E:\Datasets\genres\reggae\reggae.00006.wav,8
807,E:\Datasets\genres\reggae\reggae.00007.wav,8
808,E:\Datasets\genres\reggae\reggae.00008.wav,8
809,E:\Datasets\genres\reggae\reggae.00009.wav,8
810,E:\Datasets\genres\reggae\reggae.00010.wav,8
811,E:\Datasets\genres\reggae\reggae.00011.wav,8
812,E:\Datasets\genres\reggae\reggae.00012.wav,8
813,E:\Datasets\genres\reggae\reggae.00013.wav,8
814,E:\Datasets\genres\reggae\reggae.00014.wav,8
815,E:\Datasets\genres\reggae\reggae.00015.wav,8
816,E:\Datasets\genres\reggae\reggae.00016.wav,8
817,E:\Datasets\genres\reggae\reggae.00017.wav,8
818,E:\Datasets\genres\reggae\reggae.00018.wav,8
819,E:\Datasets\genres\reggae\reggae.00019.wav,8
820,E:\Datasets\genres\reggae\reggae.00020.wav,8
821,E:\Datasets\genres\reggae\reggae.00021.wav,8
822,E:\Datasets\genres\reggae\reggae.00022.wav,8
823,E:\Datasets\genres\reggae\reggae.00023.wav,8
824,E:\Datasets\genres\reggae\reggae.00024.wav,8
825,E:\Datasets\genres\reggae\reggae.00025.wav,8
826,E:\Datasets\genres\reggae\reggae.00026.wav,8
827,E:\Datasets\genres\reggae\reggae.00027.wav,8
828,E:\Datasets\genres\reggae\reggae.00028.wav,8
829,E:\Datasets\genres\reggae\reggae.00029.wav,8
830,E:\Datasets\genres\reggae\reggae.00030.wav,8
831,E:\Datasets\genres\reggae\reggae.00031.wav,8
832,E:\Datasets\genres\reggae\reggae.00032.wav,8
833,E:\Datasets\genres\reggae\reggae.00033.wav,8
834,E:\Datasets\genres\reggae\reggae.00034.wav,8
835,E:\Datasets\genres\reggae\reggae.00035.wav,8
836,E:\Datasets\genres\reggae\reggae.00036.wav,8
837,E:\Datasets\genres\reggae\reggae.00037.wav,8
838,E:\Datasets\genres\reggae\reggae.00038.wav,8
839,E:\Datasets\genres\reggae\reggae.00039.wav,8
840,E:\Datasets\genres\reggae\reggae.00040.wav,8
841,E:\Datasets\genres\reggae\reggae.00041.wav,8
842,E:\Datasets\genres\reggae\reggae.00042.wav,8
843,E:\Datasets\genres\reggae\reggae.00043.wav,8
844,E:\Datasets\genres\reggae\reggae.00044.wav,8
845,E:\Datasets\genres\reggae\reggae.00045.wav,8
846,E:\Datasets\genres\reggae\reggae.00046.wav,8
847,E:\Datasets\genres\reggae\reggae.00047.wav,8
848,E:\Datasets\genres\reggae\reggae.00048.wav,8
849,E:\Datasets\genres\reggae\reggae.00049.wav,8
850,E:\Datasets\genres\reggae\reggae.00050.wav,8
851,E:\Datasets\genres\reggae\reggae.00051.wav,8
852,E:\Datasets\genres\reggae\reggae.00052.wav,8
853,E:\Datasets\genres\reggae\reggae.00053.wav,8
854,E:\Datasets\genres\reggae\reggae.00054.wav,8
855,E:\Datasets\genres\reggae\reggae.00055.wav,8
856,E:\Datasets\genres\reggae\reggae.00056.wav,8
857,E:\Datasets\genres\reggae\reggae.00057.wav,8
858,E:\Datasets\genres\reggae\reggae.00058.wav,8
859,E:\Datasets\genres\reggae\reggae.00059.wav,8
860,E:\Datasets\genres\reggae\reggae.00060.wav,8
861,E:\Datasets\genres\reggae\reggae.00061.wav,8
862,E:\Datasets\genres\reggae\reggae.00062.wav,8
863,E:\Datasets\genres\reggae\reggae.00063.wav,8
864,E:\Datasets\genres\reggae\reggae.00064.wav,8
865,E:\Datasets\genres\reggae\reggae.00065.wav,8
866,E:\Datasets\genres\reggae\reggae.00066.wav,8
867,E:\Datasets\genres\reggae\reggae.00067.wav,8
868,E:\Datasets\genres\reggae\reggae.00068.wav,8
869,E:\Datasets\genres\reggae\reggae.00069.wav,8
870,E:\Datasets\genres\reggae\reggae.00070.wav,8
871,E:\Datasets\genres\reggae\reggae.00071.wav,8
872,E:\Datasets\genres\reggae\reggae.00072.wav,8
873,E:\Datasets\genres\reggae\reggae.00073.wav,8
874,E:\Datasets\genres\reggae\reggae.00074.wav,8
875,E:\Datasets\genres\reggae\reggae.00075.wav,8
876,E:\Datasets\genres\reggae\reggae.00076.wav,8
877,E:\Datasets\genres\reggae\reggae.00077.wav,8
878,E:\Datasets\genres\reggae\reggae.00078.wav,8
879,E:\Datasets\genres\reggae\reggae.00079.wav,8
880,E:\Datasets\genres\reggae\reggae.00080.wav,8
881,E:\Datasets\genres\reggae\reggae.00081.wav,8
882,E:\Datasets\genres\reggae\reggae.00082.wav,8
883,E:\Datasets\genres\reggae\reggae.00083.wav,8
884,E:\Datasets\genres\reggae\reggae.00084.wav,8
885,E:\Datasets\genres\reggae\reggae.00085.wav,8
886,E:\Datasets\genres\reggae\reggae.00086.wav,8
887,E:\Datasets\genres\reggae\reggae.00087.wav,8
888,E:\Datasets\genres\reggae\reggae.00088.wav,8
889,E:\Datasets\genres\reggae\reggae.00089.wav,8
890,E:\Datasets\genres\reggae\reggae.00090.wav,8
891,E:\Datasets\genres\reggae\reggae.00091.wav,8
892,E:\Datasets\genres\reggae\reggae.00092.wav,8
893,E:\Datasets\genres\reggae\reggae.00093.wav,8
894,E:\Datasets\genres\reggae\reggae.00094.wav,8
895,E:\Datasets\genres\reggae\reggae.00095.wav,8
896,E:\Datasets\genres\reggae\reggae.00096.wav,8
897,E:\Datasets\genres\reggae\reggae.00097.wav,8
898,E:\Datasets\genres\reggae\reggae.00098.wav,8
899,E:\Datasets\genres\reggae\reggae.00099.wav,8
900,E:\Datasets\genres\rock\rock.00000.wav,9
901,E:\Datasets\genres\rock\rock.00001.wav,9
902,E:\Datasets\genres\rock\rock.00002.wav,9
903,E:\Datasets\genres\rock\rock.00003.wav,9
904,E:\Datasets\genres\rock\rock.00004.wav,9
905,E:\Datasets\genres\rock\rock.00005.wav,9
906,E:\Datasets\genres\rock\rock.00006.wav,9
907,E:\Datasets\genres\rock\rock.00007.wav,9
908,E:\Datasets\genres\rock\rock.00008.wav,9
909,E:\Datasets\genres\rock\rock.00009.wav,9
910,E:\Datasets\genres\rock\rock.00010.wav,9
911,E:\Datasets\genres\rock\rock.00011.wav,9
912,E:\Datasets\genres\rock\rock.00012.wav,9
913,E:\Datasets\genres\rock\rock.00013.wav,9
914,E:\Datasets\genres\rock\rock.00014.wav,9
915,E:\Datasets\genres\rock\rock.00015.wav,9
916,E:\Datasets\genres\rock\rock.00016.wav,9
917,E:\Datasets\genres\rock\rock.00017.wav,9
918,E:\Datasets\genres\rock\rock.00018.wav,9
919,E:\Datasets\genres\rock\rock.00019.wav,9
920,E:\Datasets\genres\rock\rock.00020.wav,9
921,E:\Datasets\genres\rock\rock.00021.wav,9
922,E:\Datasets\genres\rock\rock.00022.wav,9
923,E:\Datasets\genres\rock\rock.00023.wav,9
924,E:\Datasets\genres\rock\rock.00024.wav,9
925,E:\Datasets\genres\rock\rock.00025.wav,9
926,E:\Datasets\genres\rock\rock.00026.wav,9
927,E:\Datasets\genres\rock\rock.00027.wav,9
928,E:\Datasets\genres\rock\rock.00028.wav,9
929,E:\Datasets\genres\rock\rock.00029.wav,9
930,E:\Datasets\genres\rock\rock.00030.wav,9
931,E:\Datasets\genres\rock\rock.00031.wav,9
932,E:\Datasets\genres\rock\rock.00032.wav,9
933,E:\Datasets\genres\rock\rock.00033.wav,9
934,E:\Datasets\genres\rock\rock.00034.wav,9
935,E:\Datasets\genres\rock\rock.00035.wav,9
936,E:\Datasets\genres\rock\rock.00036.wav,9
937,E:\Datasets\genres\rock\rock.00037.wav,9
938,E:\Datasets\genres\rock\rock.00038.wav,9
939,E:\Datasets\genres\rock\rock.00039.wav,9
940,E:\Datasets\genres\rock\rock.00040.wav,9
941,E:\Datasets\genres\rock\rock.00041.wav,9
942,E:\Datasets\genres\rock\rock.00042.wav,9
943,E:\Datasets\genres\rock\rock.00043.wav,9
944,E:\Datasets\genres\rock\rock.00044.wav,9
945,E:\Datasets\genres\rock\rock.00045.wav,9
946,E:\Datasets\genres\rock\rock.00046.wav,9
947,E:\Datasets\genres\rock\rock.00047.wav,9
948,E:\Datasets\genres\rock\rock.00048.wav,9
949,E:\Datasets\genres\rock\rock.00049.wav,9
950,E:\Datasets\genres\rock\rock.00050.wav,9
951,E:\Datasets\genres\rock\rock.00051.wav,9
952,E:\Datasets\genres\rock\rock.00052.wav,9
953,E:\Datasets\genres\rock\rock.00053.wav,9
954,E:\Datasets\genres\rock\rock.00054.wav,9
955,E:\Datasets\genres\rock\rock.00055.wav,9
956,E:\Datasets\genres\rock\rock.00056.wav,9
957,E:\Datasets\genres\rock\rock.00057.wav,9
958,E:\Datasets\genres\rock\rock.00058.wav,9
959,E:\Datasets\genres\rock\rock.00059.wav,9
960,E:\Datasets\genres\rock\rock.00060.wav,9
961,E:\Datasets\genres\rock\rock.00061.wav,9
962,E:\Datasets\genres\rock\rock.00062.wav,9
963,E:\Datasets\genres\rock\rock.00063.wav,9
964,E:\Datasets\genres\rock\rock.00064.wav,9
965,E:\Datasets\genres\rock\rock.00065.wav,9
966,E:\Datasets\genres\rock\rock.00066.wav,9
967,E:\Datasets\genres\rock\rock.00067.wav,9
968,E:\Datasets\genres\rock\rock.00068.wav,9
969,E:\Datasets\genres\rock\rock.00069.wav,9
970,E:\Datasets\genres\rock\rock.00070.wav,9
971,E:\Datasets\genres\rock\rock.00071.wav,9
972,E:\Datasets\genres\rock\rock.00072.wav,9
973,E:\Datasets\genres\rock\rock.00073.wav,9
974,E:\Datasets\genres\rock\rock.00074.wav,9
975,E:\Datasets\genres\rock\rock.00075.wav,9
976,E:\Datasets\genres\rock\rock.00076.wav,9
977,E:\Datasets\genres\rock\rock.00077.wav,9
978,E:\Datasets\genres\rock\rock.00078.wav,9
979,E:\Datasets\genres\rock\rock.00079.wav,9
980,E:\Datasets\genres\rock\rock.00080.wav,9
981,E:\Datasets\genres\rock\rock.00081.wav,9
982,E:\Datasets\genres\rock\rock.00082.wav,9
983,E:\Datasets\genres\rock\rock.00083.wav,9
984,E:\Datasets\genres\rock\rock.00084.wav,9
985,E:\Datasets\genres\rock\rock.00085.wav,9
986,E:\Datasets\genres\rock\rock.00086.wav,9
987,E:\Datasets\genres\rock\rock.00087.wav,9
988,E:\Datasets\genres\rock\rock.00088.wav,9
989,E:\Datasets\genres\rock\rock.00089.wav,9
990,E:\Datasets\genres\rock\rock.00090.wav,9
991,E:\Datasets\genres\rock\rock.00091.wav,9
992,E:\Datasets\genres\rock\rock.00092.wav,9
993,E:\Datasets\genres\rock\rock.00093.wav,9
994,E:\Datasets\genres\rock\rock.00094.wav,9
995,E:\Datasets\genres\rock\rock.00095.wav,9
996,E:\Datasets\genres\rock\rock.00096.wav,9
997,E:\Datasets\genres\rock\rock.00097.wav,9
998,E:\Datasets\genres\rock\rock.00098.wav,9
999,E:\Datasets\genres\rock\rock.00099.wav,9
